PRODUCT_PHR,Fault_Category,Part_Category
TC52 Aslan,,WHOLE UNIT
WT63,,COMM I/O;TOP COVER
MC93,,WHOLE UNIT
TC72,,FIRMWARE
TC52 Aslan,,CPU-PROCESSOR
TC72,,SOFTWARE
RS5000,,STRAPS
WT63,,SOFTWARE
TC52/57 Mufasa,,SPEAKER
TC52/57 Mufasa,,DISPLAY
TC52/57 Mufasa,,SOFTWARE
TC52 Aslan,,DISPLAY;MAIN PCB
TC52/57 Mufasa,,ACCESSORIES NON-REP.
TC52/57 Mufasa,,WHOLE UNIT
TC52/57 Mufasa,,DISPLAY;MAIN PCB
RS5000,,CABLE;MAIN PCB;SCAN ENGINE;TRIGGER
TC52 Aslan,,SCAN ENGINE
WT63,,CPU-PROCESSOR
MC93,,CPU-PROCESSOR
TC52 Aslan,,BACKUP BATTERY
WT63,,SPEAKER
WT63,,RADIO - WLAN
TC52 Aslan,,MAIN PCB;TOUCH PANEL
RS51,,TRIGGER
WT63,,SCAN ENGINE
WT63,,LASER UNIT
VC83,,SOFTWARE
VC83,,BACKUP BATTERY
TC52 Aslan,,SOFTWARE
TC52/57 Mufasa,,FLEX STRIP
VC83,,BACKUP BATTERY;WHOLE UNIT
TC52 Aslan,,HANDLE/LOWER HOUSING;MAIN PCB;TOUCH PANEL
TC52 Aslan,,LASER UNIT
TC52 Aslan,,WINDOW / LENS
TC52 Aslan,,TRIGGER
TC52 Aslan,,DISPLAY;TOP COVER
TC52/57 Mufasa,,BOTTOM COVER
TC52/57 Mufasa,,TRIGGER
TC72,,SCAN ENGINE
TC72,,CONNECTOR
TC52 Aslan,,FLEX STRIP
TC52 Aslan,,CONNECTOR
TC52 Aslan,,FIRMWARE;SOFTWARE
RS5000,,MAIN BOARD
WT63,,DISPLAY;SPEAKER
RS51,,BEZEL;TRIGGER
TC52 Aslan,,HANDLE/LOWER HOUSING
TC52 Aslan,,TOUCH PANEL;TOUCH PANEL
MC3300AX,,SCAN ENGINE
WT63,,KEYBOARD
TC21/26,,COMM I/O
WT63,,COMM I/O
TC52/57 Mufasa,,WINDOW / LENS
TC52/57 Mufasa,,HANDLE/LOWER HOUSING
TC52 Aslan,,DISPLAY;SOFTWARE
TC52/57 Lightning,,DISPLAY
MC93,,HANDLE/LOWER HOUSING
TC52 Aslan,,DISPLAY;SCAN ENGINE
RS5000,,TRIGGER
RS5000,,STRAPS;TRIGGER
WT63,,MAIN PCB;TOP COVER
MC93,,KEYBOARD
MC93,,SCAN ENGINE
TC52 Aslan,,DISPLAY;HANDLE/LOWER HOUSING
TC52 Aslan,,END CAP
RS5000,,WHOLE UNIT
RS5000,,IMAGER;STRAPS
RS5000,,CABLE;TRIGGER
WT63,,KEYPAD
TC72,,TOP COVER
WT63,,FIRMWARE
TC52 Aslan,,DISPLAY;SPEAKER
TC52 Aslan,,SPEAKER
WT63,,COMM I/O;WHOLE UNIT
TC72,,LASER UNIT
TC77,,DISPLAY
MC94,,SCAN ENGINE
RS51,,WHOLE UNIT
TC52/57 Mufasa,,PRINTER
WT63,,DAMAGE
TC52 Aslan,,RF SHIELD
RS5000,,OUT OF SCOPE
RS5000,,DAMAGE
WT63,,OUT OF SCOPE
TC52/57 Mufasa,,DAMAGE
TC52 Aslan,,DAMAGE
MC94,,DAMAGE
MC93,,OUT OF SCOPE
TC52 Aslan,,CONNECTOR;FIRMWARE
RS5000,,SCAN ENGINE;MAIN PCB;CABLE
TC73/78,,WHOLE UNIT
TC73/78,,OUT OF SCOPE
TC73/78,,DAMAGE
MC94,,TOUCH PANEL
RS51,,DAMAGE
TC73/78,,TRIGGER
TC52 Aslan,,DELAY;DAMAGE
TC73/78,,DISPLAY
TC73/78,,RADIO - WLAN
TC73/78,,CPU-PROCESSOR
TC72,OTHER,ANTENNA
L10 Android,CABLE,MAIN BOARD
L10 Android,NFF,WHOLE UNIT
RS51,LOCKUP,SCAN ENGINE
L10 Windows,BATTERY,MAIN BOARD
TC72,TOUCH PANEL,CABLE
EC50/55,OTHER,LABEL
TC77,DAMAGE,REAR HOUSING
TC21/26,ACCESSORIES,PROTECTOR
TC77,LOCKUP,MAIN BOARD
VC83,NFF,WHOLE UNIT
TC58,DAMAGE,BRACKET
TC58,CAMERA,CONNECTOR
TC58,DISPLAY,CONNECTOR
RS51,COMMUNICATION,FLEX STRIP
L10 Android,LOCKUP,SOFTWARE
TC52/57 Lightning,SCANNER,CABLE
TC72,OTHER,DOOR
TC52/57 Mufasa,ACCESSORIES,KEY BUTTON
TC77,OTHER,ACCESSORY
TC52 Aslan,POWER,GASKET
L10AX Windows,NFF,WHOLE UNIT
VC83,DAMAGE,PLUG
VC83,DAMAGE,FRAME
L10 Android,SOFTWARE,POWER BOARD
TC72,CAMERA,CONNECTOR
MC3300AX,CABLE,SEAL
TC52/57 Lightning,DAMAGE,HOLDER
TC72,FF/DCN,FLEX STRIP
VC83,DAMAGE,OVERLAY
MC3300AX,POWER,KEYBOARD
VC83,TOUCH PANEL,HOUSING
EC50/55,SCANNER,CONNECTOR
VC83,DAMAGE,DISPLAY TRANSITION BOARD
EC50/55,CAMERA,MINOR COMPONENT
ET60/65,3RD PARTY REPAIR,UNIT REPAIRED
ET80/85,NFF,WHOLE UNIT
TC72,COMMUNICATION,SOFTWARE
WT63,WEAR & TEAR,LABEL
WT63,WEAR & TEAR,OVERLAY
TC52 Aslan,ACCESSORIES,SCREW
TC52 Aslan,ACCESSORIES,SUPERCAP
TC52/57 Lightning,DISPLAY,GASKET
MC94,CAMERA,CAMERA
TC52/57 Lightning,DAMAGE,PRINTHEAD
TC58,SCANNER,DISPLAY + TP
VC83,TOUCH PANEL,CONNECTOR
VC83,CABLE,IO BOARD
VC83,CABLE,SCREW
EC50/55,BATTERY,CHARGER
MC3300AX,SCANNER,EXIT WINDOW
MC3300AX,POWER,DISPLAY
TC52 Aslan,CABLE,FLEX STRIP
ET80/85,DAMAGE,COVER
MC93,WEAR & TEAR,POWER BUTTON ASSEMBLY
L10 Android,NFF,HANDLE/LOWER HOUSING
EC50/55,OTHER,ADHESIVE
EC50/55,OTHER,GASKET
WT63,SCANNER,MAIN BOARD
TC72,CABLE,ANTENNA
TC72,OTHER,FLEX STRIP
EC50/55,ACCESSORIES,BATTERY
EC50/55,DAMAGE,WHOLE UNIT
EC50/55,OTHER,BATTERY
TC77,SCANNER,CABLE
TC58,CAMERA,CAMERA MODULE
L10 Android,CABLE,CONNECTOR
TC21/26,SCANNER,SCAN BOARD
TC72,OTHER,ACCESSORY
TC72,OTHER,WHOLE UNIT
TC72,DAMAGE,TOUCH PANEL
WT63,DAMAGE,REAR CLEAT
MC3300AX,DAMAGE,LATCH
WT63,DISPLAY,MAIN BOARD
TC52/57 Lightning,DAMAGE,CABLE
TC53,CAMERA,CONNECTOR
TC53,SCANNER,FLASH
ET80/85,DAMAGE,ANTENNA
TC72,CAMERA,CABLE
TC58,AUDIO,CONNECTOR
ET80/85,TOUCH PANEL,CONNECTOR
TC52/57 Mufasa,CABLE,TOUCH PANEL
TC58,TRIGGER,CONNECTOR
TC72,SCANNER,CABLE
TC58,POWER,SOFTWARE
TC58,DAMAGE,BATTERY
EC50/55,POWER,RECEIVER
TC52 Aslan,DAMAGE,COMPONENT REPLACED
ET40/45,SOFTWARE,WHOLE UNIT
L10 Android,DAMAGE,LENS
EC50/55,ACCESSORIES,FLEX STRIP
TC77,OTHER,WINDOW / LENS
EC50/55,ACCESSORIES,MINOR COMPONENT
TC58,DAMAGE,TOUCH PANEL
TC52/57 Mufasa,DAMAGE,DISPLAY GASKET
MC93,ACCESSORIES,HOLDER
TC72,DAMAGE,POWER BUTTON ASSEMBLY
RS51,SCANNER,WINDOW / LENS
TC52 Aslan,POWER,HOUSING
TC52 Aslan,TRIGGER,CONNECTOR
MC94,KEYBOARD,MAIN BOARD
TC72,POWER,POWER BUTTON ASSEMBLY
TC52/57 Mufasa,COMMUNICATION,FLEX STRIP
MC93,AUDIO,COVER
ET60/65,NFF,WHOLE UNIT
VC83,COMMUNICATION,FLEX STRIP
MC93,ACCESSORIES,LABELS
TC58,SCANNER,TRIGGER
TC52/57 Lightning,CABLE,FLEX STRIP
ET60/65,DAMAGE,TOUCH PANEL
ET60/65,DAMAGE,MAIN BOARD
ET60/65,OTHER,FRAME
EC50/55,ACCESSORIES,GRILL
TC22/27,TOUCH PANEL,BRACKET
TC52/57 Lightning,POWER,DISPLAY GASKET
TC52 Aslan,TOUCH PANEL,CABLE
TC58,OTHER,SCREW
TC52/57 Lightning,DISPLAY,ACCESSORY
MC94,SCANNER,SOFTWARE
ET60/65,COMMUNICATION,ANTENNA
TC53,DAMAGE,PROTECTOR
TC58,TOUCH PANEL,CABLE
TC77,DAMAGE,BATTERY
MC94,DAMAGE,WHOLE UNIT
MC93,POWER,SCAN ENGINE
TC52/57 Mufasa,ACCESSORIES,ACCESSORY
MC3300AX,DAMAGE,ACCESSORY
MC3300AX,WEAR & TEAR,ACCESSORY
TC52 Aslan,DAMAGE,EXIT WINDOW
TC58,LED,RECEIVER
EC50/55,TOUCH PANEL,CONNECTOR
TC52 Aslan,CABLE,CABLE
TC52 Aslan,SCANNER,CABLE
TC58,LED,CONNECTOR
TC77,DISPLAY,CONNECTOR
ET40/45,NFF,WHOLE UNIT
TC72,DAMAGE,TRIGGER
TC72,POWER,SCAN ENGINE
TC73/78,DISPLAY,CONNECTOR
TC58,LED,WHOLE UNIT
TC53,CAMERA,SCAN ENGINE
TC53,CAMERA,CABLE
TC53,SCANNER,CABLE
TC53,TOUCH PANEL,CABLE
TC53,DISPLAY,CABLE
TC58,CAMERA,SCAN ENGINE
TC77,LED,MAIN BOARD
MC94,OTHER,SOFTWARE
ET80/85,,MAIN BOARD
TC52 Aslan,CABLE,CAMERA MODULE
TC53e/58e,TRIGGER,TRIGGER
TC73/78,TOUCH PANEL,CONNECTOR
TC53,CAMERA,FLEX STRIP
TC58,DAMAGE,PROTECTOR
TC53,DAMAGE,TRIGGER
TC53,TOUCH PANEL,FLEX STRIP
TC53,OTHER,MAIN BOARD
TC77,SCANNER,KEY BUTTON
TC77,CAMERA,CABLE
TC53,ACCESSORIES,MINOR COMPONENT
TC52 Aslan,POWER,KEY BUTTON
TC22/27,DAMAGE,DISPLAY
TC53,SENSOR,SENSOR
MC93,DAMAGE,KAPTON TAPE
MC93,POWER,KAPTON TAPE
TC53,CAMERA,BEZEL
TC72,AUDIO,DEFECTIVE SPEAKER
TC72,CRADLE,CONNECTOR
TC53,DAMAGE,POWER BUTTON ASSEMBLY
MC93,NFF,WHOLE UNIT
TC52 Aslan,NFF,WHOLE UNIT
TC53,LED,MAIN BOARD
TC53,DAMAGE,BOOT
TC72,OTHER,REAR HOUSING
TC72,OTHER,HOUSING + TP + DISPLAY
TC72,OTHER,BOTTOM COVER
TC72,OTHER,TOP COVER
TC72,WEAR & TEAR,COMPONENT REPLACED
TC77,POWER,TOP COVER
TC77,DAMAGE,EXIT WINDOW
TC77,DAMAGE,TOP COVER
RS5000,SOFTWARE,MAIN BOARD
WT63,WEAR & TEAR,FRAME
TC53,NFF,WHOLE UNIT
RS5000,DAMAGE,SCAN ENGINE
MC93,COMMUNICATION,FRAME
TC72,DAMAGE,TOP COVER
TC72,TOUCH PANEL,TOP COVER
TC72,SOFTWARE,CAMERA MODULE
TC52 Aslan,TRIGGER,ANTENNA
TC72,NFF,WHOLE UNIT
TC77,TOUCH PANEL,TOP COVER
TC77,NFF,WHOLE UNIT
TC77,LED,FLEX STRIP
TC77,TRIGGER,CONNECTOR
TC77,DAMAGE,SPEAKER
TC77,TRIGGER,LABEL
WT63,DAMAGE,TOUCH PANEL
WT63,TOUCH PANEL,TOUCH PANEL
TC52 Aslan,AUDIO,DISPLAY + TP
TC53,SCANNER,END CAP
TC52 Aslan,TOUCH PANEL,TOP COVER
TC52 Aslan,SOFTWARE,DISPLAY + TP
TC52 Aslan,DAMAGE,TOP COVER
TC52 Aslan,BATTERY,MAIN BOARD
TC72,OTHER,WINDOW / LENS
TC77,FF/DCN,CONNECTOR
TC72,TOUCH PANEL,SPONGE
TC77,DAMAGE,BOTTOM COVER
MC93,DAMAGE,END CAP
TC52 Aslan,WEAR & TEAR,RUBBER
MC93,WEAR & TEAR,CAMERA
TC52 Aslan,COMMUNICATION,FLEX STRIP
TC52 Aslan,POWER,CAMERA SCANNER ASSEMBLY
TC77,DAMAGE,KIT
TC77,POWER,SCAN ENGINE ASSEMBLY
RS51,DAMAGE,SCREW
MC93,SCANNER,DISPLAY
TC77,ACCESSORIES,WHOLE UNIT
TC52 Aslan,NFF,DISPLAY + TP
TC52 Aslan,AUDIO,ANTENNA
TC53,WEAR & TEAR,PROTECTOR
TC72,DAMAGE,SEAL
TC77,SOFTWARE,SCAN ENGINE ASSEMBLY
TC52 Aslan,AUDIO,MICROPHONE
TC53,DAMAGE,FLASH
TC52 Aslan,CAMERA,FLEX STRIP
TC52 Aslan,AUDIO,CONNECTOR
TC53,SCANNER,SCAN ENGINE ASSEMBLY
TC53,WEAR & TEAR,BOOT
TC77,AUDIO,KIT
TC53,ACCESSORIES,BEZEL
MC93,FF/DCN,COVER
MC93,FF/DCN,SCAN ENGINE
TC52 Aslan,SOFTWARE,WHOLE UNIT
TC72,DAMAGE,PLATE
TC72,DAMAGE,BACK PLATE
TC72,DAMAGE,SCREW COLLAR
TC53,WEAR & TEAR,LABELS
RS5000,WEAR & TEAR,HOUSING
TC52 Aslan,SCANNER,ANTENNA
TC72,DAMAGE,BOTTOM COVER
TC77,TRIGGER,PAD
TC73/78,DAMAGE,TOWEL BAR
RS51,DAMAGE,KEY BUTTON
TC77,COMMUNICATION,HOUSING + TP + DISPLAY
TC73/78,DAMAGE,TOUCH PANEL
WT63,DAMAGE,DISPLAY
TC72,DAMAGE,EXIT WINDOW
TC53,ACCESSORIES,BOOT
TC53,ACCESSORIES,HOUSING
TC53,DAMAGE,LABELS
TC77,BATTERY,BATTERY PAD
TC77,SCANNER,ADHESIVE
TC77,WEAR & TEAR,KIT
MC93,WEAR & TEAR,COMPONENT REPLACED
TC52 Aslan,SCANNER,HOUSING
TC52 Aslan,AUDIO,SCAN ENGINE
TC73/78,LOCKUP,MAIN BOARD
TC77,FF/DCN,CAMERA
TC77,DAMAGE,SCAN ENGINE
TC73/78,AUDIO,SPEAKER
TC52 Aslan,COMMUNICATION,DISPLAY + TP
TC72,FF/DCN,HOUSING
TC52 Aslan,LED,FLEX STRIP
TC52 Aslan,DAMAGE,OTHER
TC52 Aslan,OTHER,BOTTOM COVER
TC52 Aslan,OTHER,TOP COVER
TC72,POWER,TOP COVER
TC52 Aslan,TRIGGER,CAMERA SCANNER ASSEMBLY
TC73/78,TOUCH PANEL,FLEX STRIP
TC77,OTHER,BOTTOM COVER
TC73/78,DAMAGE,RECEIVER
TC73/78,OTHER,FLASH
TC73/78,OTHER,HOLDER
TC73/78,CAMERA,MAIN BOARD
TC52 Aslan,OTHER,ADHESIVE
TC73/78,TOUCH PANEL,TOUCH PANEL
WT63,AUDIO,FRAME
TC53,ACCESSORIES,PROTECTOR
TC53,ACCESSORIES,HAND STRAP
RS5000,SCANNER,SCAN BOARD
RS51,AUDIO,SCAN ENGINE
TC53,DAMAGE,HAND STRAP
TC72,DAMAGE,SAM CARD ASSEMBLY
TC77,DISPLAY,TRIGGER
TC77,TOUCH PANEL,TRIGGER
TC77,POWER,KEY BUTTON
TC72,DAMAGE,RECEIVER
TC72,CAMERA,FLEX STRIP
TC53,DAMAGE,RUBBER BOOT
RS5000,POWER,CABLE
MC93,DAMAGE,ACCESSORY
TC53,DISPLAY,PROTECTOR
TC53,CAMERA,SPEAKER
RS5000,DAMAGE,TURRET
TC53,ACCESSORIES,SCREEN GUARD
TC53,TOUCH PANEL,TAPE
TC53,CAMERA,CAMERA MODULE
TC72,TRIGGER,GASKET
TC72,DAMAGE,LABELS
TC72,SCANNER,DISPLAY + TP
TC72,WEAR & TEAR,LABELS
WS50,DAMAGE,TOP COVER
TC72,POWER,IO BOARD
RS5000,WEAR & TEAR,TRIGGER
TC52 Aslan,OTHER,WHOLE UNIT
TC53,ACCESSORIES,"HOUSING, MIDDLE FRAME"
TC52 Aslan,CAMERA,DISPLAY + TP
TC77,SOFTWARE,FLEX STRIP
TC52 Aslan,AUDIO,PLUG
TC52 Aslan,RFID,ANTENNA
TC53,SCANNER,SPEAKER
RS51,TRIGGER,STRAP
TC52 Aslan,DISPLAY,FLEX STRIP
RS5000,CABLE,ACCESSORY
TC52 Aslan,COMMUNICATION,SD CARD DOOR
TC53,TOUCH PANEL,RECEIVER
TC52 Aslan,SCANNER,DISPLAY + TP
TC72,OTHER,SCAN BOARD
TC72,DISPLAY,CONNECTOR
TC77,DAMAGE,SCAN BOARD
RS51,TRIGGER,ACCESSORY
TC72,AUDIO,POWER BUTTON ASSEMBLY
TC77,OTHER,SCAN ENGINE ASSEMBLY
TC52 Aslan,SOFTWARE,FIRMWARE
TC77,OTHER,RETURN UNREPAIRED
TC52 Aslan,SCANNER,END CAP
TC72,ACCESSORIES,WHOLE UNIT
TC77,DAMAGE,TOUCH PANEL
MC93,SCANNER,KEYPAD
MC93,ACCESSORIES,ACCESSORY
MC93,SCANNER,HOLDER
TC72,TRIGGER,POWER BUTTON ASSEMBLY
RS51,ACCESSORIES,ACCESSORY
RS51,SCANNER,CABLE
TC53,OTHER,CONNECTOR
TC53,ACCESSORIES,RUBBER BOOT
TC72,AUDIO,KIT
RS5000,SCANNER,HOUSING
TC53,AUDIO,FLEX STRIP
TC53,DISPLAY,BOOT
TC52 Aslan,FF/DCN,CONNECTOR
WT63,SCANNER,REAR CLEAT
TC72,LOCKUP,CAMERA
TC72,DAMAGE,SD CARD DOOR
TC77,ACCESSORIES,PAD
WT63,DAMAGE,TOP COVER
TC53,BATTERY,SUPERCAP
VC83,DAMAGE,CONNECTOR
TC52 Aslan,TOUCH PANEL,COVER
WT63,DAMAGE,SEAL
TC52 Aslan,SENSOR,FLEX STRIP
TC53,OTHER,FLASH
TC52 Aslan,DISPLAY,SOFTWARE
TC73/78,DAMAGE,BOTTOM COVER
TC52 Aslan,WEAR & TEAR,LABELS
TC53,SENSOR,FLASH
TC72,LED,MAIN BOARD
TC72,LED,CAMERA
TC53,WEAR & TEAR,HAND STRAP
TC53,OTHER,KEY BUTTON
RS51,DAMAGE,PAD
TC52 Aslan,AUDIO,SCAN BOARD
TC53,POWER,SUPERCAP
TC77,SOFTWARE,PAD
TC52 Aslan,DAMAGE,HOUSING + TP + DISPLAY
TC52 Aslan,TRIGGER,DISPLAY + TP
TC72,DISPLAY,HOUSING
RS5000,WEAR & TEAR,COVER
TC52 Aslan,ACCESSORIES,ANTENNA
TC53,TOUCH PANEL,TOP COVER
TC52 Aslan,DISPLAY,ANTENNA
TC53,ACCESSORIES,STRAPS
TC53,ACCESSORIES,BOTTOM COVER
RS5000,DAMAGE,FLEX STRIP
RS51,DAMAGE,HOLDER
WT63,SCANNER,HOLDER
TC52 Aslan,SCANNER,SOFTWARE
TC52 Aslan,OTHER,CAMERA SCANNER ASSEMBLY
TC53,,
TC53,DAMAGE,GASKET
TC53,OTHER,BOOT
TC72,LED,HOUSING + TP + DISPLAY
TC72,DAMAGE,WINDOW / LENS
TC52 Aslan,AUDIO,COVER
TC52 Aslan,NFF,RECEIVER
WT63,DAMAGE,BOTTOM COVER
TC52 Aslan,DAMAGE,POWER BUTTON ASSEMBLY
TC72,AUDIO,IO BOARD
TC72,POWER,HOUSING
TC72,WEAR & TEAR,SEAL
VC83,AUDIO,DISPLAY TRANSITION BOARD
VC83,AUDIO,MAIN BOARD
MC93,WEAR & TEAR,KEY BUTTON
WT63,BATTERY,MAIN BOARD
TC72,DAMAGE,CABLE
TC73/78,NFF,DISPLAY + TP
TC53,DAMAGE,BOTTOM COVER
TC52 Aslan,DAMAGE,BOTTOM COVER
TC52 Aslan,RFID,CAMERA SCANNER ASSEMBLY
TC53,DAMAGE,TOP COVER
TC52 Aslan,WEAR & TEAR,GRILL
TC52 Aslan,LOCKUP,CAMERA SCANNER ASSEMBLY
TC52 Aslan,AUDIO,SPONGE
TC72,SCANNER,HOLDER
TC72,SCANNER,HOUSING + TP + DISPLAY
TC52 Aslan,COMMUNICATION,CAMERA SCANNER ASSEMBLY
TC52 Aslan,WEAR & TEAR,PROTECTOR
TC53,ACCESSORIES,DISPLAY + TP
TC52 Aslan,DISPLAY,OTHER
TC52 Aslan,OTHER,END CAP
TC72,POWER,PAD
TC77,SCANNER,HOUSING + TP + DISPLAY
TC52 Aslan,DISPLAY,KEY BUTTON
MC94,LOCKUP,MAIN BOARD
RS5000,AUDIO,MAIN BOARD
TC72,SOFTWARE,FLEX STRIP
TC52 Aslan,CAMERA,DISPLAY
TC72,CABLE,CAMERA MODULE
TC52 Aslan,AUDIO,CLEANED UNIT/BOARD
TC52 Aslan,SENSOR,DISPLAY + TP
TC72,FF/DCN,HOUSING + TP + DISPLAY
MC93,SCANNER,HOUSING
TC72,BATTERY,PLATE
TC72,TRIGGER,SEAL
TC53,DAMAGE,SD CARD DOOR
MC93,CABLE,FLEX STRIP
TC73/78,TOUCH PANEL,TOP COVER
TC72,DISPLAY,CAMERA
TC53,NFF,DISPLAY + TP
VC83,DAMAGE,TOUCH PANEL
WS50,DAMAGE,HOUSING + TP + DISPLAY
TC72,DAMAGE,CAMERA MODULE
TC72,NFF,REAR HOUSING
TC72,NFF,HOUSING + TP + DISPLAY
TC52 Aslan,TRIGGER,RECEIVER
RS5000,CABLE,HOUSING
TC72,FF/DCN,MAIN BOARD
TC52 Aslan,SCANNER,SUPERCAP
RS5000,POWER,SCAN ENGINE
TC72,COMMUNICATION,SCAN ENGINE ASSEMBLY
TC72,COMMUNICATION,IO BOARD
WT63,DAMAGE,CABLE
TC52 Aslan,CAMERA,END CAP
TC73/78,OTHER,DEFECTIVE SPEAKER
TC73/78,CAMERA,CAMERA MODULE
TC53,LED,FLEX STRIP
WT63,SENSOR,FLEX STRIP
TC53,OTHER,LABELS
RS51,OTHER,BAFFLE
TC73/78,OTHER,TOP COVER
TC52 Aslan,AUDIO,BOTTOM MICROPHONE
TC52/57 Lightning,TOUCH PANEL,TOP COVER
MC94,OTHER,KEYPAD
TC52 Aslan,DISPLAY,CABLE
TC52 Aslan,LED,CONNECTOR
TC52 Aslan,DAMAGE,SD CARD DOOR
TC72,DISPLAY,KEY BUTTON
TC52 Aslan,DISPLAY,CAMERA SCANNER ASSEMBLY
TC53,WEAR & TEAR,FLASH
WS50,DAMAGE,WHOLE UNIT
TC52 Aslan,LED,SCAN ENGINE
TC73/78,TRIGGER,TRIGGER
TC52 Aslan,OTHER,TAPE
TC52 Aslan,OTHER,RECEIVER
TC52 Aslan,OTHER,CAMERA MODULE
TC52 Aslan,RFID,MAIN BOARD
TC52 Aslan,OTHER,RUBBER
TC72,FF/DCN,SCREW
TC77,SOFTWARE,SCAN ENGINE
TC53,DAMAGE,CAMERA MODULE
WT63,LOCKUP,MAIN BOARD
WT63,DAMAGE,HOUSING + TP
TC52 Aslan,OTHER,MESH
TC52 Aslan,OTHER,LABEL
TC52 Aslan,OTHER,GASKET
TC52 Aslan,FF/DCN,GASKET
TC52 Aslan,SOFTWARE,SPONGE
TC52 Aslan,DAMAGE,GASKET
TC52 Aslan,OTHER,KEY BUTTON
TC73/78,SOFTWARE,SCAN ENGINE
TC53,DISPLAY,FRAME
TC52 Aslan,DISPLAY,MYLAR
TC52 Aslan,DAMAGE,PORT - USB
TC52 Aslan,OTHER,COVER
TC52 Aslan,COMMUNICATION,PORT - USB
TC52 Aslan,OTHER,ANTENNA
TC52 Aslan,OTHER,RUBBER BOOT
MC94,TOUCH PANEL,DISPLAY
TC52 Aslan,AUDIO,GRILL
TC52 Aslan,AUDIO,RUBBER
TC52 Aslan,AUDIO,SCREW
TC53,DAMAGE,CUTTER
TC53,AUDIO,DEFECTIVE SPEAKER
TC53,COMMUNICATION,SD CARD DOOR
WS50,SCANNER,CAMERA
TC52 Aslan,,
RS5000,DAMAGE,SCREW
TC72,FF/DCN,CAMERA
TC52 Aslan,DAMAGE,MESH
RS5000,POWER,FLEX STRIP
MC94,OTHER,WHOLE UNIT
RS51,POWER,FLEX STRIP
EC50/55,DAMAGE,WINDOW / LENS
TC52 Aslan,FF/DCN,PAD
TC53,LED,RECEIVER
TC53,DAMAGE,"HOUSING, MIDDLE FRAME"
TC53,NFF,BOOT
TC53,SCANNER,CAMERA MODULE
TC53,DISPLAY,SOFTWARE
TC52 Aslan,DAMAGE,VENT
TC52 Aslan,SOFTWARE,MYLAR
MC93,OTHER,RETURN UNREPAIRED
TC52 Aslan,SCANNER,SCREW
TC52 Aslan,OTHER,SPONGE
TC52 Aslan,OTHER,CAMERA
TC53,ACCESSORIES,SCAN ENGINE
RS5000,ACCESSORIES,CABLE
TC53,AUDIO,FLASH
TC52 Aslan,OTHER,RETURN UNREPAIRED
TC52 Aslan,SOFTWARE,ADHESIVE
TC53,AUDIO,MICROPHONE
TC73/78,CAMERA,FLASH
TC73/78,SENSOR,SENSOR
TC52 Aslan,SCANNER,RUBBER
TC52 Aslan,SCANNER,GRILL
TC53,DAMAGE,STRAPS
TC53,ACCESSORIES,MAIN BOARD
TC72,DISPLAY,TOP COVER
TC52 Aslan,CAMERA,ADHESIVE
TC52 Aslan,SCANNER,CAMERA
TC52 Aslan,OTHER,TOUCH PANEL
TC52 Aslan,CAMERA,CAMERA SCANNER ASSEMBLY
MC93,DAMAGE,COMPONENT REPLACED
TC52 Aslan,LOCKUP,DISPLAY + TP
WT63,SCANNER,ANTENNA
TC52 Aslan,CAMERA,SPONGE
TC72,SOFTWARE,FIRMWARE
WS50,WEAR & TEAR,BAFFLE
TC72,NFF,FIRMWARE
TC52 Aslan,CAMERA,ANTENNA
MC93,AUDIO,SPONGE
WT63,WEAR & TEAR,REAR CLEAT
TC53,DAMAGE,DEFECTIVE SPEAKER
TC53,DAMAGE,COMPONENT REPLACED
TC53,ACCESSORIES,CONNECTOR
TC52 Aslan,POWER,RECEIVER
TC53,SCANNER,SCAN BOARD
TC53,ACCESSORIES,ADHESIVE
TC53,SCANNER,CAMERA SCANNER ASSEMBLY
TC52 Aslan,3RD PARTY REPAIR,UNIT REPAIRED
WT63,SCANNER,HOUSING + TP + DISPLAY
TC52 Aslan,AUDIO,POWER BUTTON ASSEMBLY
TC52 Aslan,FF/DCN,ANTENNA
TC52 Aslan,DISPLAY,GASKET
TC53,AUDIO,IO BOARD
TC72,SENSOR,HOUSING + TP + DISPLAY
TC52 Aslan,ACCESSORIES,COVER
TC53,DISPLAY,TOUCH PANEL
TC53,POWER,CAMERA
TC72,NFF,CAMERA
TC52 Aslan,ACCESSORIES,BOOT
TC52 Aslan,WEAR & TEAR,COMPONENT REPLACED
VC83,DAMAGE,PORT - PARALLEL
VC83,DAMAGE,"HOUSING, MIDDLE FRAME"
RS5000,DAMAGE,TOP COVER
TC52 Aslan,SCANNER,SPEAKER
TC53,COMMUNICATION,SCAN ENGINE
TC53,ACCESSORIES,KEY BUTTON
TC52 Aslan,KEYBOARD,CONNECTOR
TC52 Aslan,WEAR & TEAR,RUBBER BOOT
TC72,POWER,SCAN ENGINE ASSEMBLY
TC52 Aslan,WEAR & TEAR,TOUCH PANEL
TC52 Aslan,CAMERA,LABEL
TC53,LOCKUP,SCAN ENGINE
TC77,LED,CAMERA
MC93,AUDIO,FLEX STRIP
RS5000,WEAR & TEAR,TURRET
MC94,DAMAGE,KEYBOARD
WS50,DAMAGE,TOUCH PANEL
WS50,DAMAGE,BOTTOM COVER
TC53,ACCESSORIES,FRAME
TC52 Aslan,DISPLAY,RECEIVER
TC52 Aslan,AUDIO,VENT
TC53,OTHER,SPEAKER
